target,person_id,index,age
longevity,LA:13918,-0.13,37.63490504406186
longevity,LA:9048,-0.99,30.21857218656655
longevity,LA:14849,0.8500000000000001,13.893665522575883
longevity,LA:5324,0.04999999999999999,71.85768904423946
longevity,LA:7230,1.2000000000000002,8.175765264021532
longevity,LA:17899,0.08000000000000002,12.425435764518646
longevity,LA:18777,0.32000000000000006,31.62486491090835
longevity,LA:20724,-0.11,8.006552850858084
longevity,LA:106985,0.06,21.49589973074738
longevity,LA:11760,-0.7100000000000001,11.230908739221203
longevity,LA:5771,0.0,34.46128612167627
longevity,LA:29511,0.48,29.892890669542236
longevity,LA:23011,-1.2,54.73405682525957
longevity,LA:20735,-0.25,23.1911675119952
longevity,LA:8135,-0.69,63.349564938971234
longevity,LA:10014,0.21000000000000002,60.09845855835501
longevity,LA:15656,-0.20999999999999996,67.87872859203873
longevity,LA:27853,0.16,45.11957086349725
longevity,LA:16431,-1.06,3.7775207187309823
longevity,LA:29523,-0.51,51.29989106679303
longevity,LA:11470,0.24000000000000002,4.214223731113013
longevity,LA:9378,0.99,58.2382762441691
longevity,LA:9285,-0.98,42.49590226584617
longevity,LA:110739,0.42,38.929394701998234
longevity,LA:17050,-0.04999999999999999,4.097812488354904
longevity,LA:24577,0.51,35.58231428688035
longevity,LA:20908,-0.36000000000000004,13.254722065680141
longevity,LA:18028,1.35,30.13805325685404
longevity,LA:23387,0.67,30.796421023171426
longevity,LA:100149,0.6699999999999999,4.587088005203709
longevity,LA:12569,-0.72,73.95663776400146
longevity,LA:121738,-0.21999999999999997,35.790806412481885
