name,date_of_birth,time_of_birth,latitude,longitude,tz_offset,rodden_rating,categories,source_url
Alain Robbe,1922-08-18,07:30:00,48.390000,-4.487000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlainRobbe1922
Alain Robert,1962-08-07,06:00:00,46.481000,3.978000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlainRobert1962
Alain Senderens,1939-12-02,10:30:00,43.120000,6.129000,0.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#AlainSenderens1939
Alain Souchon,1944-05-27,07:00:00,33.596000,-7.615000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlainSouchon1944
Alain Toutain,1947-03-09,12:00:00,49.547000,0.956000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlainToutain1947
Alain Vareille,1956-05-03,07:45:00,48.802000,2.130000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlainVareille1956
Alaina Reed Hall,1946-11-10,18:00:00,39.925000,-83.810000,-5.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#AlainaReedHall1946
Alain de Boissieu,1914-07-05,07:00:00,48.444000,1.484000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlaindeBoissieu1914
Alan Arkin,1934-03-26,04:17:00,40.713000,-74.007000,-5.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#AlanArkin1934
Alan Bean,1932-03-15,15:10:00,35.445000,-100.272000,-6.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#AlanBean1932
Alan Bilzerian,1944-03-30,10:17:00,42.262000,-71.802000,-4.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#AlanBilzerian1944
Alan Cranston,1914-06-19,07:00:00,37.445000,-122.160000,-8.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlanCranston1914
Alan Cumming,1965-01-27,08:20:00,56.620000,-3.865000,0.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#AlanCumming1965
Alan D. Ameche,1933-06-01,20:00:00,42.588000,-87.823000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlanD.Ameche1933
Alan Dershowitz,1938-09-01,23:28:00,40.713000,-74.007000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlanDershowitz1938
Alan Francis Brooke,1883-07-23,02:00:00,43.065000,0.150000,0.1500,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlanFrancisBrooke1883
Alan Gorrie,1946-07-19,09:00:00,56.395000,-3.435000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlanGorrie1946
Alan Harvey Guth,1947-02-27,11:37:00,40.511000,-74.269000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlanHarveyGuth1947
Alan Kay,1940-05-17,11:56:00,42.102000,-72.586000,-4.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#AlanKay1940
Alan Ladd Jr.,1937-10-22,23:50:00,34.052000,-118.243000,-8.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlanLaddJr.1937
Alan Longmuir,1948-06-20,23:35:00,55.950000,-3.188000,1.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#AlanLongmuir1948
Alan MacNaughtan,1920-03-04,11:30:00,55.919000,-4.334000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlanMacNaughtan1920
Alan McGee,1960-09-29,19:40:00,55.866000,-4.257000,1.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#AlanMcGee1960
Alan N. Trefler,1956-03-10,17:21:00,42.359000,-71.059000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlanN.Trefler1956
Alan Page,1945-08-07,20:23:00,40.797000,-81.377000,-4.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#AlanPage1945
Alan Robertson Gemmell,1913-05-10,06:45:00,55.866000,-4.257000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlanRobertsonGemmell1913
Alan Stivell,1944-01-06,07:15:00,45.892000,3.113000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlanStivell1944
Alan Strachan,1944-09-03,01:17:00,56.461000,-2.968000,2.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlanStrachan1944
Alan Wilson,1943-07-04,08:00:00,42.359000,-71.059000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlanWilson1943
Alana Ladd,1943-04-21,02:14:00,34.052000,-118.243000,-7.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlanaLadd1943
Alastair George Sharp,1911-05-25,04:30:00,57.147000,-2.095000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlastairGeorgeSharp1911
Alastair Sim,1900-10-09,01:00:00,55.950000,-3.188000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlastairSim1900
Alba Parietta,1961-07-02,07:20:00,45.068000,7.683000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbaParietta1961
Alba Rigazzi,1947-01-24,13:30:00,45.464000,9.188000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbaRigazzi1947
Alban Moga,1923-05-01,09:30:00,44.835000,-0.575000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbanMoga1923
Albercht Krügel,1913-04-22,14:30:00,52.436000,7.074000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlberchtKrügel1913
Alberic Magnard,1865-06-09,21:00:00,48.857000,2.351000,0.1500,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbericMagnard1865
Alberic O'Kelly De Galway,1911-05-17,01:00:00,50.837000,4.307000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbericO'KellyDeGalway1911
Alberico Evani,1963-01-01,11:30:00,44.039000,10.144000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbericoEvani1963
Albert Anastasia,1902-09-26,10:15:00,38.679000,15.896000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertAnastasia1902
Albert Bassermann,1867-09-07,22:30:00,49.485000,8.477000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertBassermann1867
Albert Batteux,1919-07-02,23:00:00,49.257000,4.033000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertBatteux1919
Albert Brooks,1947-07-22,03:00:00,34.052000,-118.243000,-8.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertBrooks1947
Albert Calmette,1863-07-12,23:00:00,43.703000,7.266000,0.1500,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertCalmette1863
Albert Camus,1913-11-07,02:00:00,36.684000,7.752000,0.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#AlbertCamus1913
Albert Coppé,1911-11-26,18:00:00,51.209000,3.225000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertCoppé1911
Albert Decaris,1901-05-06,05:20:00,49.539000,-1.753000,0.1500,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertDecaris1901
Albert Delegue,1963-05-02,15:20:00,48.643000,1.826000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertDelegue1963
Albert Dubreucq,1924-06-03,13:25:00,50.631000,3.063000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertDubreucq1924
Albert Dupontel,1961-01-11,20:50:00,48.899000,2.094000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertDupontel1961
Albert Einstein,1879-03-14,11:30:00,48.400000,9.997000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertEinstein1879
Albert Frey,1913-02-16,16:30:00,49.402000,8.680000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertFrey1913
Albert Féraud,1921-11-26,08:00:00,48.857000,2.351000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertFéraud1921
Albert Gazier,1908-05-16,14:05:00,50.358000,3.523000,0.1500,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertGazier1908
Albert Gleizes,1881-12-08,03:00:00,48.857000,2.351000,0.1500,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertGleizes1881
Albert Hassler,1903-11-02,01:00:00,45.925000,6.870000,0.1500,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertHassler1903
Albert Jacquard,1925-12-23,17:00:00,45.767000,4.834000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertJacquard1925
Albert Kahn,1860-03-03,15:00:00,48.691000,7.381000,0.1500,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertKahn1860
Albert Kesselring,1885-11-20,12:30:00,49.697000,10.135000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertKesselring1885
Albert Kluyver,1888-06-03,11:00:00,51.589000,4.774000,0.3000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertKluyver1888
Albert Lamorisse,1922-01-13,21:00:00,48.857000,2.351000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertLamorisse1922
Albert Lauzero,1909-08-16,23:00:00,43.850000,0.663000,0.1500,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertLauzero1909
Albert Lebrun,1871-08-29,14:30:00,49.368000,5.825000,0.1500,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertLebrun1871
Albert Lempereur,1902-04-29,02:00:00,48.845000,4.774000,0.1500,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertLempereur1902
Albert Lortzing,1801-10-23,17:00:00,52.523000,13.411000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertLortzing1801
Albert Millet,1929-07-02,17:00:00,43.120000,6.129000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertMillet1929
Albert Mockel,1866-12-27,06:00:00,50.644000,5.572000,0.3000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertMockel1866
Albert Neuhuys,1844-06-10,21:30:00,52.092000,5.120000,0.3000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertNeuhuys1844
Albert Palle,1916-09-14,04:00:00,49.493000,0.106000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertPalle1916
Albert Rémy,1915-04-09,16:00:00,48.824000,2.211000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertRémy1915
Albert Sacco Jr.,1949-05-03,20:05:00,42.359000,-71.059000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertSaccoJr.1949
Albert Schoendienst,1923-02-02,18:00:00,38.552000,-89.535000,-6.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertSchoendienst1923
Albert Schweitzer,1875-01-14,23:50:00,48.139000,7.264000,0.1500,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertSchweitzer1875
Albert Scott Crossfield,1921-10-02,08:45:00,37.869000,-122.270000,-8.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertScottCrossfield1921
Albert Simonin,1905-04-18,06:00:00,48.857000,2.351000,0.1500,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#AlbertSimonin1905
Albert Sorel,1842-08-13,01:00:00,49.420000,0.233000,0.1500,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertSorel1842
Albert Spaggiari,1932-12-14,14:30:00,44.314000,5.824000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertSpaggiari1932
Albert Speer,1905-03-19,11:15:00,49.485000,8.477000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertSpeer1905
Albert Uderzo,1927-04-25,07:00:00,49.307000,3.680000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertUderzo1927
Albert Voisin,1921-09-03,20:00:00,50.109000,4.958000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertVoisin1921
Albert Warren,1920-05-18,05:30:00,41.236000,-80.816000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertWarren1920
Albert Yvel,1927-02-27,20:00:00,36.772000,3.052000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertYvel1927
Albert de Lapparent,1839-12-30,06:00:00,47.082000,2.397000,0.1500,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertdeLapparent1839
Alberto Ascari,1918-07-13,14:00:00,45.464000,9.188000,2.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertoAscari1918
Alberto Bertuccelli,1924-01-14,14:00:00,43.875000,10.257000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertoBertuccelli1924
Alberto Bertuzzi,1913-01-11,09:25:00,45.435000,12.339000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertoBertuzzi1913
Alberto Bevilacqua,1934-06-27,07:00:00,44.808000,10.330000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertoBevilacqua1934
Alberto Bonucci,1918-05-19,05:15:00,41.560000,14.665000,2.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertoBonucci1918
Alberto Boschi,1946-09-08,05:00:00,44.808000,10.330000,2.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#AlbertoBoschi1946
Alberto Castagna,1945-12-23,23:00:00,43.342000,11.916000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertoCastagna1945
Alberto Colussi,1938-07-14,16:30:00,45.435000,12.339000,1.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#AlbertoColussi1938
Alberto Contador,1982-12-06,18:45:00,40.417000,-3.700000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertoContador1982
Alberto Dall'Ora,1923-05-06,04:25:00,45.438000,10.992000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertoDall'Ora1923
Alberto Falck,1938-06-19,14:00:00,45.918000,9.320000,1.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#AlbertoFalck1938
Alberto Fujimori,1938-07-28,01:20:00,-12.058000,-77.037000,-5.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#AlbertoFujimori1938
Alberto Galassi,1922-10-16,14:00:00,42.780000,12.408000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertoGalassi1922
Alberto Giacometti,1901-10-10,01:00:00,46.351000,9.622000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertoGiacometti1901
Alberto Jardim,1943-02-04,06:50:00,32.648000,-16.905000,-1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertoJardim1943
Alberto Lattuada,1914-11-13,06:30:00,45.464000,9.188000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertoLattuada1914
Alberto Lionello,1930-07-12,02:00:00,45.464000,9.188000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertoLionello1930
Alberto Lupo,1924-12-19,17:00:00,44.407000,8.934000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertoLupo1924
Alberto Martini,1876-11-24,13:00:00,45.781000,12.494000,0.8333,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertoMartini1876
Alberto Piccinini,1923-01-25,04:00:00,41.891000,12.494000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertoPiccinini1923
Alberto Pimenta,1937-12-26,08:30:00,41.150000,-8.610000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertoPimenta1937
Alberto Rabagliati,1906-06-26,18:40:00,45.464000,9.188000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertoRabagliati1906
Alberto Sordi,1920-06-15,07:25:00,41.891000,12.494000,2.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbertoSordi1920
Albino Galvano,1907-12-16,06:00:00,45.068000,7.683000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbinoGalvano1907
Albrecht Fleckenstein,1917-05-03,19:30:00,49.973000,9.149000,2.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbrechtFleckenstein1917
Albrecht Penck,1858-09-25,16:15:00,51.340000,12.371000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbrechtPenck1858
Albrecht Ritschl,1822-03-25,04:15:00,52.523000,13.411000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlbrechtRitschl1822
Alcala Zamora,1877-07-06,05:45:00,40.449000,-2.315000,-0.2500,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlcalaZamora1877
Alcide De Gasperi,1881-04-03,04:00:00,46.069000,11.611000,0.8333,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlcideDeGasperi1881
Alda D'Eusanio,1950-10-14,08:00:00,42.349000,14.319000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AldaD'Eusanio1950
Alden Partridge Colvocoresses,1918-09-23,03:55:00,34.528000,-112.241000,-6.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AldenPartridgeColvocoresses1918
Aldo,1958-09-28,05:30:00,38.116000,13.361000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#Aldo1958
Aldo Baglia,1958-09-28,05:30:00,38.116000,13.361000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AldoBaglia1958
Aldo Campatelli,1919-04-07,15:00:00,45.464000,9.188000,2.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AldoCampatelli1919
Aldo Capitini,1899-12-23,23:00:00,43.112000,12.390000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AldoCapitini1899
Aldo Ceccato,1934-02-18,15:30:00,45.464000,9.188000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AldoCeccato1934
Aldo Fabrizi,1905-11-01,17:00:00,41.891000,12.494000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AldoFabrizi1905
Aldo Garzanti,1883-06-04,22:00:00,44.221000,12.043000,0.8333,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AldoGarzanti1883
Aldo Graziati,1905-01-01,05:00:00,45.571000,12.108000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AldoGraziati1905
Aldo Gucci,1905-05-23,15:00:00,43.769000,11.257000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AldoGucci1905
Aldo Maccione,1935-11-27,17:20:00,45.068000,7.683000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AldoMaccione1935
Aldo Moro,1916-09-23,09:00:00,40.120000,18.300000,2.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AldoMoro1916
Aldo Puccinelli,1920-12-25,19:30:00,43.710000,10.620000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AldoPuccinelli1920
Aldo Silvani,1891-01-21,11:00:00,45.068000,7.683000,0.8333,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AldoSilvani1891
Alec William Badenoch,1903-06-23,16:20:00,57.663000,-2.523000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlecWilliamBadenoch1903
Alessandra Canale,1963-10-31,22:00:00,41.256000,13.606000,1.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#AlessandraCanale1963
Alessandra Meloni,1972-11-02,06:35:00,39.215000,9.109000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlessandraMeloni1972
Alessandra Mussolini,1962-12-30,13:00:00,41.891000,12.494000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlessandraMussolini1962
Alessandra Sensini,1970-01-26,15:30:00,42.763000,11.113000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlessandraSensini1970
Alessandra Sublet,1976-10-05,14:30:00,45.767000,4.834000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlessandraSublet1976
Alessandra Virginio,1965-02-19,10:20:00,45.907000,13.311000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlessandraVirginio1965
Alessandro Benetton,1964-03-02,11:00:00,45.666000,12.242000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlessandroBenetton1964
Alessandro Benvenuti,1950-01-31,05:00:00,43.772000,11.504000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlessandroBenvenuti1950
Alessandro Blasetti,1900-07-03,11:20:00,41.891000,12.494000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlessandroBlasetti1900
Alessandro Calcaterra,1975-05-26,09:30:00,42.091000,11.797000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#AlessandroCalcaterra1975
